"date","geography","value_type","value"
2020-06-10,"South West","hospital_inc",23
2020-06-10,"East of England","hospital_prev",290
2020-06-10,"East of England","icu_prev",48
2020-06-10,"England","hospital_prev",3576
2020-06-10,"England","icu_prev",384
2020-06-10,"London","hospital_prev",441
2020-06-10,"London","icu_prev",115
2020-06-10,"Midlands","hospital_prev",830
2020-06-10,"Midlands","icu_prev",71
2020-06-10,"North East and Yorkshire","hospital_prev",586
2020-06-10,"North East and Yorkshire","icu_prev",61
2020-06-10,"North West","hospital_prev",846
2020-06-10,"North West","icu_prev",46
2020-06-10,"South East","hospital_prev",442
2020-06-10,"South East","icu_prev",32
2020-06-10,"South West","hospital_prev",141
2020-06-10,"South West","icu_prev",11
2020-06-11,"East of England","hospital_inc",42
2020-06-11,"England","hospital_inc",330
2020-06-11,"London","hospital_inc",32
2020-06-11,"Midlands","hospital_inc",76
2020-06-11,"North East and Yorkshire","hospital_inc",45
2020-06-11,"North West","hospital_inc",101
2020-06-11,"South East","hospital_inc",27
2020-06-11,"South West","hospital_inc",7
2020-06-11,"East of England","hospital_prev",284
2020-06-11,"East of England","icu_prev",43
2020-06-11,"England","hospital_prev",3408
2020-06-11,"England","icu_prev",334
2020-06-11,"London","hospital_prev",409
2020-06-11,"London","icu_prev",100
2020-06-11,"Midlands","hospital_prev",791
2020-06-11,"Midlands","icu_prev",59
2020-06-11,"North East and Yorkshire","hospital_prev",537
2020-06-11,"North East and Yorkshire","icu_prev",48
2020-06-11,"North West","hospital_prev",845
2020-06-11,"North West","icu_prev",43
2020-06-11,"South East","hospital_prev",426
2020-06-11,"South East","icu_prev",32
2020-06-11,"South West","hospital_prev",116
2020-06-11,"South West","icu_prev",9
2020-06-12,"East of England","hospital_inc",30
2020-06-12,"England","hospital_inc",298
2020-06-12,"London","hospital_inc",30
2020-06-12,"Midlands","hospital_inc",69
2020-06-12,"North East and Yorkshire","hospital_inc",45
2020-06-12,"North West","hospital_inc",92
2020-06-12,"South East","hospital_inc",28
2020-06-12,"South West","hospital_inc",4
2020-06-12,"East of England","hospital_prev",277
2020-06-12,"East of England","icu_prev",41
2020-06-12,"England","hospital_prev",3382
2020-06-12,"England","icu_prev",336
2020-06-12,"London","hospital_prev",370
2020-06-12,"London","icu_prev",100
2020-06-12,"Midlands","hospital_prev",806
2020-06-12,"Midlands","icu_prev",58
2020-06-12,"North East and Yorkshire","hospital_prev",569
2020-06-12,"North East and Yorkshire","icu_prev",59
2020-06-12,"North West","hospital_prev",836
2020-06-12,"North West","icu_prev",41
2020-06-12,"South East","hospital_prev",407
2020-06-12,"South East","icu_prev",28
2020-06-12,"South West","hospital_prev",117
2020-06-12,"South West","icu_prev",9
2020-06-13,"East of England","hospital_inc",32
2020-06-13,"England","hospital_inc",265
2020-06-13,"London","hospital_inc",20
2020-06-13,"Midlands","hospital_inc",73
2020-06-13,"North East and Yorkshire","hospital_inc",37
2020-06-13,"North West","hospital_inc",63
2020-06-13,"South East","hospital_inc",28
2020-06-13,"South West","hospital_inc",12
2020-06-13,"East of England","hospital_prev",269
2020-06-13,"East of England","icu_prev",45
2020-06-13,"England","hospital_prev",3249
2020-06-13,"England","icu_prev",339
2020-06-13,"London","hospital_prev",343
2020-06-13,"London","icu_prev",100
2020-06-13,"Midlands","hospital_prev",790
2020-06-13,"Midlands","icu_prev",54
2020-06-13,"North East and Yorkshire","hospital_prev",533
2020-06-13,"North East and Yorkshire","icu_prev",55
2020-06-13,"North West","hospital_prev",831
2020-06-13,"North West","icu_prev",46
2020-06-13,"South East","hospital_prev",377
2020-06-13,"South East","icu_prev",30
2020-06-13,"South West","hospital_prev",106
2020-06-13,"South West","icu_prev",9
2020-06-14,"East of England","hospital_inc",38
2020-06-14,"England","hospital_inc",306
2020-06-14,"London","hospital_inc",22
2020-06-14,"Midlands","hospital_inc",72
2020-06-14,"North East and Yorkshire","hospital_inc",43
2020-06-14,"North West","hospital_inc",80
2020-06-14,"South East","hospital_inc",46
2020-06-14,"South West","hospital_inc",5
2020-06-14,"East of England","hospital_prev",259
2020-06-14,"East of England","icu_prev",45
2020-06-14,"England","hospital_prev",3250
2020-06-14,"England","icu_prev",343
2020-06-14,"London","hospital_prev",337
2020-06-14,"London","icu_prev",100
2020-06-14,"Midlands","hospital_prev",807
2020-06-14,"Midlands","icu_prev",53
2020-06-14,"North East and Yorkshire","hospital_prev",521
2020-06-14,"North East and Yorkshire","icu_prev",55
2020-06-14,"North West","hospital_prev",837
2020-06-14,"North West","icu_prev",47
2020-06-14,"South East","hospital_prev",384
2020-06-14,"South East","icu_prev",34
2020-06-14,"South West","hospital_prev",105
2020-06-14,"South West","icu_prev",9
2020-06-15,"East of England","hospital_inc",57
2020-06-15,"England","hospital_inc",365
2020-06-15,"London","hospital_inc",49
2020-06-15,"Midlands","hospital_inc",78
2020-06-15,"North East and Yorkshire","hospital_inc",49
2020-06-15,"North West","hospital_inc",78
2020-06-15,"South East","hospital_inc",45
2020-06-15,"South West","hospital_inc",9
2020-06-15,"East of England","hospital_prev",239
2020-06-15,"East of England","icu_prev",39
2020-06-15,"England","hospital_prev",3221
2020-06-15,"England","icu_prev",327
2020-06-15,"London","hospital_prev",321
2020-06-15,"London","icu_prev",98
2020-06-15,"Midlands","hospital_prev",799
2020-06-15,"Midlands","icu_prev",58
2020-06-15,"North East and Yorkshire","hospital_prev",524
2020-06-15,"North East and Yorkshire","icu_prev",55
2020-06-15,"North West","hospital_prev",854
2020-06-15,"North West","icu_prev",40
2020-06-15,"South East","hospital_prev",376
2020-06-15,"South East","icu_prev",29
2020-06-15,"South West","hospital_prev",108
2020-06-15,"South West","icu_prev",8
2020-06-16,"East of England","hospital_inc",33
2020-06-16,"England","hospital_inc",354
2020-06-16,"London","hospital_inc",56
2020-06-16,"Midlands","hospital_inc",72
2020-06-16,"North East and Yorkshire","hospital_inc",62
2020-06-16,"North West","hospital_inc",83
2020-06-16,"South East","hospital_inc",37
2020-06-16,"South West","hospital_inc",11
2020-06-16,"East of England","hospital_prev",280
2020-06-16,"East of England","icu_prev",42
2020-06-16,"England","hospital_prev",3242
2020-06-16,"England","icu_prev",327
2020-06-16,"London","hospital_prev",356
2020-06-16,"London","icu_prev",97
2020-06-16,"Midlands","hospital_prev",801
2020-06-16,"Midlands","icu_prev",55
2020-06-16,"North East and Yorkshire","hospital_prev",517
2020-06-16,"North East and Yorkshire","icu_prev",52
2020-06-16,"North West","hospital_prev",801
2020-06-16,"North West","icu_prev",48
2020-06-16,"South East","hospital_prev",383
2020-06-16,"South East","icu_prev",26
2020-06-16,"South West","hospital_prev",104
2020-06-16,"South West","icu_prev",7
2020-06-17,"East of England","hospital_inc",43
2020-06-17,"England","hospital_inc",334
2020-06-17,"London","hospital_inc",56
2020-06-17,"Midlands","hospital_inc",66
2020-06-17,"North East and Yorkshire","hospital_inc",54
2020-06-17,"North West","hospital_inc",77
2020-06-17,"South East","hospital_inc",28
2020-06-17,"South West","hospital_inc",10
2020-06-17,"East of England","hospital_prev",308
2020-06-17,"East of England","icu_prev",39
2020-06-17,"England","hospital_prev",3163
2020-06-17,"England","icu_prev",300
2020-06-17,"London","hospital_prev",337
2020-06-17,"London","icu_prev",84
2020-06-17,"Midlands","hospital_prev",774
2020-06-17,"Midlands","icu_prev",47
2020-06-17,"North East and Yorkshire","hospital_prev",474
2020-06-17,"North East and Yorkshire","icu_prev",50
2020-06-17,"North West","hospital_prev",801
2020-06-17,"North West","icu_prev",48
2020-06-17,"South East","hospital_prev",375
2020-06-17,"South East","icu_prev",26
2020-06-17,"South West","hospital_prev",94
2020-06-17,"South West","icu_prev",6
2020-06-18,"East of England","hospital_inc",38
2020-06-18,"England","hospital_inc",312
2020-06-18,"London","hospital_inc",50
2020-06-18,"Midlands","hospital_inc",66
2020-06-18,"North East and Yorkshire","hospital_inc",52
2020-06-18,"North West","hospital_inc",71
2020-06-18,"South East","hospital_inc",22
2020-06-18,"South West","hospital_inc",13
2020-06-18,"East of England","hospital_prev",290
2020-06-18,"East of England","icu_prev",35
2020-06-18,"England","hospital_prev",3047
2020-06-18,"England","icu_prev",299
2020-06-18,"London","hospital_prev",334
2020-06-18,"London","icu_prev",83
2020-06-18,"Midlands","hospital_prev",756
2020-06-18,"Midlands","icu_prev",49
2020-06-18,"North East and Yorkshire","hospital_prev",468
2020-06-18,"North East and Yorkshire","icu_prev",50
2020-06-18,"North West","hospital_prev",764
2020-06-18,"North West","icu_prev",55
2020-06-18,"South East","hospital_prev",346
2020-06-18,"South East","icu_prev",22
2020-06-18,"South West","hospital_prev",89
2020-06-18,"South West","icu_prev",5
2020-06-19,"East of England","hospital_inc",28
2020-06-19,"England","hospital_inc",253
2020-06-19,"London","hospital_inc",47
2020-06-19,"Midlands","hospital_inc",54
2020-06-19,"North East and Yorkshire","hospital_inc",33
2020-06-19,"North West","hospital_inc",57
2020-06-19,"South East","hospital_inc",25
2020-06-19,"South West","hospital_inc",9
2020-06-19,"East of England","hospital_prev",323
2020-06-19,"East of England","icu_prev",34
2020-06-19,"England","hospital_prev",2965
2020-06-19,"England","icu_prev",283
2020-06-19,"London","hospital_prev",317
2020-06-19,"London","icu_prev",72
2020-06-19,"Midlands","hospital_prev",693
2020-06-19,"Midlands","icu_prev",48
2020-06-19,"North East and Yorkshire","hospital_prev",451
2020-06-19,"North East and Yorkshire","icu_prev",45
2020-06-19,"North West","hospital_prev",752
2020-06-19,"North West","icu_prev",55
2020-06-19,"South East","hospital_prev",346
2020-06-19,"South East","icu_prev",24
2020-06-19,"South West","hospital_prev",83
2020-06-19,"South West","icu_prev",5
2020-06-20,"East of England","hospital_inc",19
2020-06-20,"England","hospital_inc",184
2020-06-20,"London","hospital_inc",19
2020-06-20,"Midlands","hospital_inc",42
2020-06-20,"North East and Yorkshire","hospital_inc",30
2020-06-20,"North West","hospital_inc",34
2020-06-20,"South East","hospital_inc",35
2020-06-20,"South West","hospital_inc",5
2020-06-20,"East of England","hospital_prev",289
2020-06-20,"East of England","icu_prev",31
2020-06-20,"England","hospital_prev",2840
2020-06-20,"England","icu_prev",266
2020-06-20,"London","hospital_prev",311
2020-06-20,"London","icu_prev",71
2020-06-20,"Midlands","hospital_prev",691
2020-06-20,"Midlands","icu_prev",43
2020-06-20,"North East and Yorkshire","hospital_prev",426
2020-06-20,"North East and Yorkshire","icu_prev",46
2020-06-20,"North West","hospital_prev",751
2020-06-20,"North West","icu_prev",48
2020-06-20,"South East","hospital_prev",293
2020-06-20,"South East","icu_prev",22
2020-06-20,"South West","hospital_prev",79
2020-06-20,"South West","icu_prev",5
2020-06-21,"East of England","hospital_inc",22
2020-06-21,"England","hospital_inc",215
2020-06-21,"London","hospital_inc",25
2020-06-21,"Midlands","hospital_inc",61
2020-06-21,"North East and Yorkshire","hospital_inc",23
2020-06-21,"North West","hospital_inc",54
2020-06-21,"South East","hospital_inc",27
2020-06-21,"South West","hospital_inc",3
2020-06-21,"East of England","hospital_prev",288
2020-06-21,"East of England","icu_prev",29
2020-06-21,"England","hospital_prev",2794
2020-06-21,"England","icu_prev",265
2020-06-21,"London","hospital_prev",289
2020-06-21,"London","icu_prev",69
2020-06-21,"Midlands","hospital_prev",676
2020-06-21,"Midlands","icu_prev",44
2020-06-21,"North East and Yorkshire","hospital_prev",426
2020-06-21,"North East and Yorkshire","icu_prev",47
2020-06-21,"North West","hospital_prev",717
2020-06-21,"North West","icu_prev",49
2020-06-21,"South East","hospital_prev",322
2020-06-21,"South East","icu_prev",22
2020-06-21,"South West","hospital_prev",76
2020-06-21,"South West","icu_prev",5
2020-06-22,"East of England","hospital_inc",43
2020-06-22,"England","hospital_inc",318
2020-06-22,"London","hospital_inc",60
2020-06-22,"Midlands","hospital_inc",55
2020-06-22,"North East and Yorkshire","hospital_inc",58
2020-06-22,"North West","hospital_inc",69
2020-06-22,"South East","hospital_inc",32
2020-06-22,"South West","hospital_inc",1
2020-06-22,"East of England","hospital_prev",281
2020-06-22,"East of England","icu_prev",57
2020-06-22,"England","hospital_prev",2812
2020-06-22,"England","icu_prev",296
2020-06-22,"London","hospital_prev",298
2020-06-22,"London","icu_prev",75
2020-06-22,"Midlands","hospital_prev",675
2020-06-22,"Midlands","icu_prev",44
2020-06-22,"North East and Yorkshire","hospital_prev",446
2020-06-22,"North East and Yorkshire","icu_prev",46
2020-06-22,"North West","hospital_prev",736
2020-06-22,"North West","icu_prev",48
2020-06-22,"South East","hospital_prev",306
2020-06-22,"South East","icu_prev",21
2020-06-22,"South West","hospital_prev",70
2020-06-22,"South West","icu_prev",5
2020-06-23,"East of England","hospital_inc",21
2020-06-23,"England","hospital_inc",275
2020-06-23,"London","hospital_inc",69
2020-06-23,"Midlands","hospital_inc",59
2020-06-23,"North East and Yorkshire","hospital_inc",44
2020-06-23,"North West","hospital_inc",52
2020-06-23,"South East","hospital_inc",21
2020-06-23,"South West","hospital_inc",9
2020-06-23,"East of England","hospital_prev",281
2020-06-23,"East of England","icu_prev",28
2020-06-23,"England","hospital_prev",2741
2020-06-23,"England","icu_prev",266
2020-06-23,"London","hospital_prev",295
2020-06-23,"London","icu_prev",80
2020-06-23,"Midlands","hospital_prev",643
2020-06-23,"Midlands","icu_prev",39
2020-06-23,"North East and Yorkshire","hospital_prev",429
2020-06-23,"North East and Yorkshire","icu_prev",46
2020-06-23,"North West","hospital_prev",718
2020-06-23,"North West","icu_prev",47
2020-06-23,"South East","hospital_prev",303
2020-06-23,"South East","icu_prev",21
2020-06-23,"South West","hospital_prev",72
2020-06-23,"South West","icu_prev",5
2020-06-24,"East of England","hospital_inc",20
2020-06-24,"England","hospital_inc",262
2020-06-24,"London","hospital_inc",51
2020-06-24,"Midlands","hospital_inc",55
2020-06-24,"North East and Yorkshire","hospital_inc",30
2020-06-24,"North West","hospital_inc",71
2020-06-24,"South East","hospital_inc",27
2020-06-24,"South West","hospital_inc",8
2020-06-24,"East of England","hospital_prev",291
2020-06-24,"East of England","icu_prev",28
2020-06-24,"England","hospital_prev",2672
2020-06-24,"England","icu_prev",264
2020-06-24,"London","hospital_prev",309
2020-06-24,"London","icu_prev",77
2020-06-24,"Midlands","hospital_prev",616
2020-06-24,"Midlands","icu_prev",42
2020-06-24,"North East and Yorkshire","hospital_prev",419
2020-06-24,"North East and Yorkshire","icu_prev",46
2020-06-24,"North West","hospital_prev",699
2020-06-24,"North West","icu_prev",48
2020-06-24,"South East","hospital_prev",276
2020-06-24,"South East","icu_prev",18
2020-06-24,"South West","hospital_prev",62
2020-06-24,"South West","icu_prev",5
2020-06-25,"East of England","hospital_inc",42
2020-06-25,"England","hospital_inc",256
2020-06-25,"London","hospital_inc",47
2020-06-25,"Midlands","hospital_inc",39
2020-06-25,"North East and Yorkshire","hospital_inc",36
2020-06-25,"North West","hospital_inc",53
2020-06-25,"South East","hospital_inc",27
2020-06-25,"South West","hospital_inc",12
2020-06-25,"East of England","hospital_prev",274
2020-06-25,"East of England","icu_prev",27
2020-06-25,"England","hospital_prev",2577
2020-06-25,"England","icu_prev",236
2020-06-25,"London","hospital_prev",313
2020-06-25,"London","icu_prev",67
2020-06-25,"Midlands","hospital_prev",589
2020-06-25,"Midlands","icu_prev",40
2020-06-25,"North East and Yorkshire","hospital_prev",395
2020-06-25,"North East and Yorkshire","icu_prev",41
2020-06-25,"North West","hospital_prev",660
2020-06-25,"North West","icu_prev",38
2020-06-25,"South East","hospital_prev",280
2020-06-25,"South East","icu_prev",19
2020-06-25,"South West","hospital_prev",66
2020-06-25,"South West","icu_prev",4
2020-06-26,"East of England","hospital_inc",32
2020-06-26,"England","hospital_inc",248
2020-06-26,"London","hospital_inc",39
2020-06-26,"Midlands","hospital_inc",60
2020-06-26,"North East and Yorkshire","hospital_inc",35
2020-06-26,"North West","hospital_inc",53
2020-06-26,"South East","hospital_inc",22
2020-06-26,"South West","hospital_inc",7
2020-06-26,"East of England","hospital_prev",262
2020-06-26,"East of England","icu_prev",24
2020-06-26,"England","hospital_prev",2387
2020-06-26,"England","icu_prev",226
2020-06-26,"London","hospital_prev",303
2020-06-26,"London","icu_prev",67
2020-06-26,"Midlands","hospital_prev",531
2020-06-26,"Midlands","icu_prev",37
2020-06-26,"North East and Yorkshire","hospital_prev",362
2020-06-26,"North East and Yorkshire","icu_prev",36
2020-06-26,"North West","hospital_prev",640
2020-06-26,"North West","icu_prev",41
2020-06-26,"South East","hospital_prev",225
2020-06-26,"South East","icu_prev",17
2020-06-26,"South West","hospital_prev",64
2020-06-26,"South West","icu_prev",4
2020-06-27,"East of England","hospital_inc",15
2020-06-27,"England","hospital_inc",209
2020-06-27,"London","hospital_inc",29
2020-06-27,"Midlands","hospital_inc",42
2020-06-27,"North East and Yorkshire","hospital_inc",32
2020-06-27,"North West","hospital_inc",48
2020-06-27,"South East","hospital_inc",31
2020-06-27,"South West","hospital_inc",12
2020-06-27,"East of England","hospital_prev",239
2020-06-27,"East of England","icu_prev",24
2020-06-27,"England","hospital_prev",2339
2020-06-27,"England","icu_prev",233
2020-06-27,"London","hospital_prev",292
2020-06-27,"London","icu_prev",62
2020-06-27,"Midlands","hospital_prev",544
2020-06-27,"Midlands","icu_prev",41
2020-06-27,"North East and Yorkshire","hospital_prev",375
2020-06-27,"North East and Yorkshire","icu_prev",38
2020-06-27,"North West","hospital_prev",595
2020-06-27,"North West","icu_prev",44
2020-06-27,"South East","hospital_prev",240
2020-06-27,"South East","icu_prev",20
2020-06-27,"South West","hospital_prev",54
2020-06-27,"South West","icu_prev",4
2020-06-28,"East of England","hospital_inc",9
2020-06-28,"England","hospital_inc",155
2020-06-28,"London","hospital_inc",18
2020-06-28,"Midlands","hospital_inc",29
2020-06-28,"North East and Yorkshire","hospital_inc",28
2020-06-28,"North West","hospital_inc",39
2020-06-28,"South East","hospital_inc",24
2020-06-28,"South West","hospital_inc",8
2020-06-28,"East of England","hospital_prev",238
2020-06-28,"East of England","icu_prev",24
2020-06-28,"England","hospital_prev",2346
2020-06-28,"England","icu_prev",236
2020-06-28,"London","hospital_prev",278
2020-06-28,"London","icu_prev",63
2020-06-28,"Midlands","hospital_prev",553
2020-06-28,"Midlands","icu_prev",39
2020-06-28,"North East and Yorkshire","hospital_prev",387
2020-06-28,"North East and Yorkshire","icu_prev",42
2020-06-28,"North West","hospital_prev",602
2020-06-28,"North West","icu_prev",44
2020-06-28,"South East","hospital_prev",230
2020-06-28,"South East","icu_prev",20
2020-06-28,"South West","hospital_prev",58
2020-06-28,"South West","icu_prev",4
2020-06-29,"East of England","hospital_inc",21
2020-06-29,"England","hospital_inc",172
2020-06-29,"London","hospital_inc",20
2020-06-29,"Midlands","hospital_inc",41
2020-06-29,"North East and Yorkshire","hospital_inc",24
2020-06-29,"North West","hospital_inc",36
2020-06-29,"South East","hospital_inc",23
2020-06-29,"South West","hospital_inc",7
2020-06-29,"East of England","hospital_prev",244
2020-06-29,"East of England","icu_prev",25
2020-06-29,"England","hospital_prev",2552
2020-06-29,"England","icu_prev",228
2020-06-29,"London","hospital_prev",282
2020-06-29,"London","icu_prev",62
2020-06-29,"Midlands","hospital_prev",528
2020-06-29,"Midlands","icu_prev",40
2020-06-29,"North East and Yorkshire","hospital_prev",607
2020-06-29,"North East and Yorkshire","icu_prev",39
2020-06-29,"North West","hospital_prev",591
2020-06-29,"North West","icu_prev",37
2020-06-29,"South East","hospital_prev",238
2020-06-29,"South East","icu_prev",21
2020-06-29,"South West","hospital_prev",62
2020-06-29,"South West","icu_prev",4
2020-06-30,"East of England","hospital_inc",20
2020-06-30,"England","hospital_inc",189
2020-06-30,"London","hospital_inc",28
2020-06-30,"Midlands","hospital_inc",44
2020-06-30,"North East and Yorkshire","hospital_inc",33
2020-06-30,"North West","hospital_inc",22
2020-06-30,"South East","hospital_inc",31
2020-06-30,"South West","hospital_inc",11
2020-06-30,"East of England","hospital_prev",222
2020-06-30,"East of England","icu_prev",24
2020-06-30,"England","hospital_prev",2203
2020-06-30,"England","icu_prev",238
2020-06-30,"London","hospital_prev",271
2020-06-30,"London","icu_prev",66
2020-06-30,"Midlands","hospital_prev",517
2020-06-30,"Midlands","icu_prev",42
2020-06-30,"North East and Yorkshire","hospital_prev",351
2020-06-30,"North East and Yorkshire","icu_prev",41
2020-06-30,"North West","hospital_prev",568
2020-06-30,"North West","icu_prev",38
2020-06-30,"South East","hospital_prev",216
2020-06-30,"South East","icu_prev",20
2020-06-30,"South West","hospital_prev",58
2020-06-30,"South West","icu_prev",7
2020-07-01,"East of England","hospital_inc",20
2020-07-01,"England","hospital_inc",201
2020-07-01,"London","hospital_inc",53
2020-07-01,"Midlands","hospital_inc",42
2020-07-01,"North East and Yorkshire","hospital_inc",28
2020-07-01,"North West","hospital_inc",27
2020-07-01,"South East","hospital_inc",27
2020-07-01,"South West","hospital_inc",4
2020-07-01,"East of England","hospital_prev",207
2020-07-01,"East of England","icu_prev",23
2020-07-01,"England","hospital_prev",2069
2020-07-01,"England","icu_prev",220
2020-07-01,"London","hospital_prev",226
2020-07-01,"London","icu_prev",59
2020-07-01,"Midlands","hospital_prev",487
2020-07-01,"Midlands","icu_prev",46
2020-07-01,"North East and Yorkshire","hospital_prev",328
2020-07-01,"North East and Yorkshire","icu_prev",36
2020-07-01,"North West","hospital_prev",560
2020-07-01,"North West","icu_prev",33
2020-07-01,"South East","hospital_prev",210
2020-07-01,"South East","icu_prev",18
2020-07-01,"South West","hospital_prev",51
2020-07-01,"South West","icu_prev",5
2020-07-02,"East of England","hospital_inc",22
2020-07-02,"England","hospital_inc",149
2020-07-02,"London","hospital_inc",27
2020-07-02,"Midlands","hospital_inc",31
2020-07-02,"North East and Yorkshire","hospital_inc",30
2020-07-02,"North West","hospital_inc",17
2020-07-02,"South East","hospital_inc",20
2020-07-02,"South West","hospital_inc",2
2020-07-02,"East of England","hospital_prev",188
2020-07-02,"East of England","icu_prev",23
2020-07-02,"England","hospital_prev",1978
2020-07-02,"England","icu_prev",211
2020-07-02,"London","hospital_prev",220
2020-07-02,"London","icu_prev",54
2020-07-02,"Midlands","hospital_prev",462
2020-07-02,"Midlands","icu_prev",42
2020-07-02,"North East and Yorkshire","hospital_prev",330
2020-07-02,"North East and Yorkshire","icu_prev",35
2020-07-02,"North West","hospital_prev",516
2020-07-02,"North West","icu_prev",33
2020-07-02,"South East","hospital_prev",214
2020-07-02,"South East","icu_prev",22
2020-07-02,"South West","hospital_prev",48
2020-07-02,"South West","icu_prev",2
2020-07-03,"East of England","hospital_inc",9
2020-07-03,"England","hospital_inc",146
2020-07-03,"London","hospital_inc",20
2020-07-03,"Midlands","hospital_inc",37
2020-07-03,"North East and Yorkshire","hospital_inc",26
2020-07-03,"North West","hospital_inc",30
2020-07-03,"South East","hospital_inc",19
2020-07-03,"South West","hospital_inc",5
2020-07-03,"East of England","hospital_prev",198
2020-07-03,"East of England","icu_prev",25
2020-07-03,"England","hospital_prev",1884
2020-07-03,"England","icu_prev",202
2020-07-03,"London","hospital_prev",221
2020-07-03,"London","icu_prev",51
2020-07-03,"Midlands","hospital_prev",406
2020-07-03,"Midlands","icu_prev",40
2020-07-03,"North East and Yorkshire","hospital_prev",318
2020-07-03,"North East and Yorkshire","icu_prev",34
2020-07-03,"North West","hospital_prev",479
2020-07-03,"North West","icu_prev",29
2020-07-03,"South East","hospital_prev",216
2020-07-03,"South East","icu_prev",21
2020-07-03,"South West","hospital_prev",46
2020-07-03,"South West","icu_prev",2
2020-07-04,"East of England","hospital_inc",17
2020-07-04,"England","hospital_inc",120
2020-07-04,"London","hospital_inc",16
2020-07-04,"Midlands","hospital_inc",19
2020-07-04,"North East and Yorkshire","hospital_inc",22
2020-07-04,"North West","hospital_inc",19
2020-07-04,"South East","hospital_inc",21
2020-07-04,"South West","hospital_inc",6
2020-07-04,"East of England","hospital_prev",177
2020-07-04,"East of England","icu_prev",24
2020-07-04,"England","hospital_prev",1768
2020-07-04,"England","icu_prev",186
2020-07-04,"London","hospital_prev",203
2020-07-04,"London","icu_prev",51
2020-07-04,"Midlands","hospital_prev",409
2020-07-04,"Midlands","icu_prev",37
2020-07-04,"North East and Yorkshire","hospital_prev",317
2020-07-04,"North East and Yorkshire","icu_prev",31
2020-07-04,"North West","hospital_prev",410
2020-07-04,"North West","icu_prev",26
2020-07-04,"South East","hospital_prev",201
2020-07-04,"South East","icu_prev",16
2020-07-04,"South West","hospital_prev",51
2020-07-04,"South West","icu_prev",1
2020-07-05,"East of England","hospital_inc",24
2020-07-05,"England","hospital_inc",131
2020-07-05,"London","hospital_inc",23
2020-07-05,"Midlands","hospital_inc",25
2020-07-05,"North East and Yorkshire","hospital_inc",16
2020-07-05,"North West","hospital_inc",23
2020-07-05,"South East","hospital_inc",15
2020-07-05,"South West","hospital_inc",5
2020-07-05,"East of England","hospital_prev",178
2020-07-05,"East of England","icu_prev",28
2020-07-05,"England","hospital_prev",1733
2020-07-05,"England","icu_prev",190
2020-07-05,"London","hospital_prev",203
2020-07-05,"London","icu_prev",47
2020-07-05,"Midlands","hospital_prev",398
2020-07-05,"Midlands","icu_prev",36
2020-07-05,"North East and Yorkshire","hospital_prev",302
2020-07-05,"North East and Yorkshire","icu_prev",31
2020-07-05,"North West","hospital_prev",398
2020-07-05,"North West","icu_prev",32
2020-07-05,"South East","hospital_prev",198
2020-07-05,"South East","icu_prev",15
2020-07-05,"South West","hospital_prev",56
2020-07-05,"South West","icu_prev",1
2020-07-06,"East of England","hospital_inc",22
2020-07-06,"England","hospital_inc",150
2020-07-06,"London","hospital_inc",30
2020-07-06,"Midlands","hospital_inc",31
2020-07-06,"North East and Yorkshire","hospital_inc",26
2020-07-06,"North West","hospital_inc",20
2020-07-06,"South East","hospital_inc",19
2020-07-06,"South West","hospital_inc",2
2020-07-06,"East of England","hospital_prev",183
2020-07-06,"East of England","icu_prev",27
2020-07-06,"England","hospital_prev",1723
2020-07-06,"England","icu_prev",188
2020-07-06,"London","hospital_prev",202
2020-07-06,"London","icu_prev",52
2020-07-06,"Midlands","hospital_prev",402
2020-07-06,"Midlands","icu_prev",35
2020-07-06,"North East and Yorkshire","hospital_prev",290
2020-07-06,"North East and Yorkshire","icu_prev",28
2020-07-06,"North West","hospital_prev",396
2020-07-06,"North West","icu_prev",30
2020-07-06,"South East","hospital_prev",197
2020-07-06,"South East","icu_prev",15
2020-07-06,"South West","hospital_prev",53
2020-07-06,"South West","icu_prev",1
2020-07-07,"East of England","hospital_inc",18
2020-07-07,"England","hospital_inc",148
2020-07-07,"London","hospital_inc",26
2020-07-07,"Midlands","hospital_inc",27
2020-07-07,"North East and Yorkshire","hospital_inc",34
2020-07-07,"North West","hospital_inc",17
2020-07-07,"South East","hospital_inc",23
2020-07-07,"South West","hospital_inc",3
2020-07-07,"East of England","hospital_prev",182
2020-07-07,"East of England","icu_prev",24
2020-07-07,"England","hospital_prev",1643
2020-07-07,"England","icu_prev",178
2020-07-07,"London","hospital_prev",198
2020-07-07,"London","icu_prev",48
2020-07-07,"Midlands","hospital_prev",371
2020-07-07,"Midlands","icu_prev",35
2020-07-07,"North East and Yorkshire","hospital_prev",287
2020-07-07,"North East and Yorkshire","icu_prev",29
2020-07-07,"North West","hospital_prev",358
2020-07-07,"North West","icu_prev",30
2020-07-07,"South East","hospital_prev",203
2020-07-07,"South East","icu_prev",10
2020-07-07,"South West","hospital_prev",44
2020-07-07,"South West","icu_prev",2
2020-07-08,"East of England","hospital_inc",16
2020-07-08,"England","hospital_inc",141
2020-07-08,"London","hospital_inc",30
2020-07-08,"Midlands","hospital_inc",29
2020-07-08,"North East and Yorkshire","hospital_inc",26
2020-07-08,"North West","hospital_inc",20
2020-07-08,"South East","hospital_inc",19
2020-07-08,"South West","hospital_inc",1
2020-07-08,"East of England","hospital_prev",181
2020-07-08,"East of England","icu_prev",24
